product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
7138,Conditioner,Too Faced,Luminous Bronzer,img_gir_product9030.webp,3,Too Faced Snow Bunny is a warm gold with a frost finish that is permanent.,61.21,36
7139,Hairstyling,Chanel,Illusion dâ€™Ombre Velvet Long Wear Luminous Matte Eyeshadow,img_soa_product4075.webp,5,"The best-loved, gel-cream shadow goes matte. Both soft and cushiony, this innovative texture can be worn as eyeshadow or an eyeshadow base. Includes a special applicator, developed specifically for this unique formula.",67.88,61
7140,Hairstyling,Chanel,Eyeshadow Palette,img_alc_product6462.webp,4,"A striking harmony of five luminous eyeshadows, elegantly embossed to reflect the leather-braided chain of the iconic 2.55 bag. The rich palette features an absolute black to define the eyes, brilliant green and plum shades to enhance, and silver-white and gold tones to highlight.",31.82,61
7141,Lipstick,Chanel,Entrelacs Eyeshadow,img_wom_product1961.webp,5,"Chanel Entrelacs Eyeshadow is a Eyeshadow. There are 5 shades that have been released, which you can select from below.",54.67,34
7142,Face Care,Smashbox,Mega Palette,img_phy_product12179.webp,5,"Create any look with a perfectly coordinated palette that contains velvety-smooth eyeshadows, blushes and mascara for a total lit-from-within flush of color.",36.34,63
7143,Face Care,Smashbox,Blush,img_wom_product3401.webp,5,Smashbox Petunia is a warm coral with a satin finish that is limited edition.,11.33,57
7144,Lipstick,Guerlain,L'Ecrin 6 Couleurs Eyeshadow Palette,img_peo_product5448.webp,3,"A trend-setter one day and a sleek sophisticate the next, a woman's style changes with her mood. Transform your look with one palette, six colors. The possibilities are endless. This new Guerlain eyeshadow palette caters to your every whim, offering a range of iridescent, matte and satin shadows. Each palette bears the name of a Guerlain boutique in Paris. Choose your address!",63.37,56
7145,Conditioner,Guerlain,Rose Aux Joues (2015),img_egg_product6538.webp,3,"Guerlainâ€™s Rose Aux Joues blush features a revamped texture and hue that enhances your natural complexion thanks to its â€œpink boosterâ€ pigments. The pigments capture natural light to enhance your complexion, creating a veil of ultralight texture thatâ€™s buildable and easy to apply for a subtle wash of color. Infused with rose oil extract, an ingredient that gives cheeks a subtle wash of color, this blush leaves cheeks with an delicate glow.",63.96,86
7146,Face Care,Guerlain,Gloss d'Enfer Maxi Shine,img_blo_product2579.webp,4,"Guerlain Gloss d'Enfer Maxi Shine is a Lipgloss that retails for $30.00 and contains 0.25 oz. There are 26 shades that have been released, which you can select from below.",16.27,12
7147,Shampoos,Dior,DiorSkin Nude Illuminating Face Powder,img_bot_product1515.webp,2,Dior Cosmopolite is a warm beige with a luminous finish that is limited edition and retails for $45.00 and contains 0.24 oz.,38.94,63
7148,Shampoos,Illamasqua,Face Palette,img_dro_product10736.webp,2,"Sculpting Palette contains six versatile powder shades which work in harmony to contour and highlight.
From champagne shimmer to matte light peach, ash taupe and deep coffee, the range of shades and
textures allow you to shape and define your features to perfection. Each powder glides onto skin
effortlessly, allowing for swift blending and enviable sculpted definition created in moments.",19.65,84
7149,Conditioner,Illamasqua,Sculpting Powder (Highlight),img_ess_product9567.webp,3,"Illamasqua Sculpting Powder (Highlight) is a Highlighter. There are 2 shades that have been released, which you can select from below.",28.85,78
7150,Conditioner,Illamasqua,Sculpting Powder (Contour),img_win_product11852.webp,3,"Illamasqua Sculpting Powder (Contour) is a Contour. There are 3 shades that have been released, which you can select from below.",5.42,79
7151,Shampoos,Milani,Amore Matte Lip Creme,img_mak_product10577.webp,2,"Itâ€™s time to put your lipsticks on notice. The Amore Matte Lip CrÃ¨me has arrived. This revolutionary, highly saturated liquid-to-matte formula dries to a soft, velvety finish for fuller-looking lips. Its double-sided, flexible plush applicator hugs the contours of lips, working to lock in bold, opaque color. Non-sticky, smooth and ready for all-night wear, the limited edition Amore Matte Lip CrÃ¨me is the ultimate transfer resistant kiss-me-matte.",51.38,61
7152,Face Care,IT Cosmetics,Naturally Pretty Eyeshadow Palette,img_oli_product2054.webp,3,"The Romantics Naturally Pretty Matte Palette is an IT Cosmetics breakthrough eye-shadow formula in special-edition shades. These 14 antiaging, silk-infused eye shadows are all matte and perfect for women of all ages. The Transforming Pearl Ribbon is a unique shade designed to be added to each of the matte shades to create a new pearlized color with a simple swipe of a brush. Plus, the dual-ended shadow brush is perfect for effortless application without pulling on delicate eyelids.",72.29,45
7153,Lipstick,IT Cosmetics,Eyeshadow,img_mod_product7935.webp,3,"IT Cosmetics Eyeshadow is a Eyeshadow. There are 15 shades that have been released, which you can select from below.",29.37,65
7154,Face Care,Lancome,16 Shadow & Liner Palette,img_chu_product5007.webp,3,"How Audacious are you today? Designed by Lisa Eldridge and inspired by the streets of Paris, LancÃ´me's first multi-palette has 16 beautiful shades in 4 finishes that let you bring Paris wherever you go. Pick a chic look for the day, an audacious look for the night, or anything that falls in between. ",27.86,63
7155,Hairstyling,Obsessive Compulsive Cosmetics,Lip Tar/RTW,img_ess_product7138.webp,2,"Long-lasting, opaque coverage that you've been searching for with moisturizing hemp + peppermint oils to keep your lips feeling as good as they look. Obsessive Compulsive Cosmetics is a revolutionary makeup brand that offers beautiful, high quality products that are completely vegan and cruelty free.",34.0,66
7156,Face Care,Dior,Dior Addict Fluid Shadow,img_mak_product243.webp,3,"Featuring Diorâ€™s innovative, ultra-fine, hybrid texture, Fluid Shadow illuminates the eyes with long-wearing color and enamel shine. In a single step, this unique makeup can be swept onto the lids like an eye shadow, or use it as a liner to define the eyes.",21.88,94
7157,Conditioner,Estee Lauder,Pure Color Envy Defining Wet/Dry Eyeshadow,img_wom_product9251.webp,3,"Estee Lauder Pure Color Envy Defining Wet/Dry Eyeshadow is a Eyeshadow that retails for $25.00 and contains 0.06 oz. There are 21 shades that have been released, which you can select from below.",45.04,86
7158,Conditioner,Tom Ford Beauty,Skin Illuminating Duo,img_cer_product2670.webp,2,Tom Ford created this highlighting and illuminating powder duo to capture the two most flattering types of natural light on the skinâ€”a soft white shade is like the luminous glow of daylight and a radiant golden shade is like the romantic illusion of candlelight. These lightly shimmering shades can be applied individually or layered together to create a multidimensional glow.,34.1,53
7159,Conditioner,Tom Ford Beauty,Skin Illuminating Powder,img_wom_product1583.webp,3,"Tom Ford Beauty Skin Illuminating Powder is a Highlighter. There are 2 shades that have been released, which you can select from below.",29.67,57
7160,Face Care,Becca,Backlight Priming Filter,img_lip_product12056.webp,1,"Backlight Priming Filter creates a canvas for your makeup, extending its wear from day to night. Infused with three unique Filtering Luminescent Pearls, each one adds a different drop of diffused light. Blended together, they impart a one-of-a-kind, lightweight, whipped fluid that creates a smooth canvas and acts as an instant filter, while the vitamin E-enriched formula minimizes the appearance of fine lines and wrinkles. Backlighting acts as an instant filter, creating a diffused, soft-focused radiance that allows your complexion to catch light for a glowing look. Infused with Beccaâ€™s proprietary blend of crushed pearls, this primer achieves a lit-from-within, healthy-looking effect.
",32.19,17
7161,Face Care,Guerlain,KissKiss Roselip Tinted Lip Balm,img_wom_product1961.webp,2,"Guerlain debuts its first-ever tinted lip balm encased in an irresistible white lacquer case. Jojoba oil, fine oils and a rose extract deliver care and comfort, protecting the skinâ€™s barrier. Rose petal oil helps smooth lips while erasing fine lines and wrinkles, to enhance their natural beauty. Hyaluronic acid plumps and shapes lips for an ultra-glamorous look. Lips are left soft, smooth, and subtly tinted.",27.21,2
7162,Face Care,LORAC,Front of the Line PRO Eye Pencil,img_per_product11747.webp,5,"Go PRO with LORAC Front of the Line PRO Eye Pencil! The sequel to our original best-selling Front of the Line PRO Liquid Eyeliner, this long-lasting, waterproof eye pencil comes in a variety of highly-pigmented, ultra-smooth, matte and metallic PRO shades to easily create any look you desire. The attached sharpener helps you achieve clean, precise lines from very fine to dramatically bold. This versatile PRO eye pencil will take you to the front of the line every time!",66.18,16
7163,Conditioner,MAC,Vamplify Lipgloss,img_wal_product9053.webp,5,"Our most dramatic lipgloss yet. Infused with a new colour-boosting technology, the formula is loaded with high-powered pigments that glisten with a delicious shine. One swipe loads lips with attitude, as a combination of lush natural oils â€“ including coconut, sweet almond, avocado and sesame â€“ polish with impeccable, moisturizing colour. The glossy colour wears comfortably for hours, for a look that comes on strong and doesnâ€™t let go.",26.87,40
7164,Shampoos,Maybelline,Better Skin,img_egg_product5572.webp,5,"Active: Actyl C (a more durable form of vitamin C). Inactive: Aqua / Water / Eau, Dimethicone, Isododecane, Polypropylsilsesquioxane, C30-45 Alkyl Dimethyl Silyl Polypropylsilsesquioxane, Silica, Glycerin, PEG-10 Dimethicone, Disteardimonium Hectorite, Dimethicone / Polyglycerin-3 Crosspolymer, Sodium Chloride, Nylon-12, Phenoxyethanol, 3-O-Ethyl Ascorbic Acid, Caprylyl Glycol, Panthenol, Disodium Stearoyl Glutamate, Sodium Dehydroacetate, Disodium EDTA, Acrylonitrile / Methyl Methacrylate / Vinylidene Chloride, Copolymer, Aluminum Hydroxide, Dipropylene Glycol, Zinc Gluconate, Magnesium Aspartate, Paraffin, Copper Gluconate. May Contain: CI 77891 / Titanium Dioxide, CI 77491, CI 77492, CI 77499 / Iron Oxides",36.02,38
7165,Hairstyling,Too Faced,Born This Way,img_mak_product10577.webp,4,"Water (Aqua) (Eau), Cyclopentasiloxane, Glycerin, Aluminum Starch Octenylsuccinate, Isododecane, Polyglyceryl-4 Isostearate, Cetyl PEG/PPG-10/1 Dimethicone, Hexyl Laurate, Dimethicone, Ethylhexyl Methoxycinnamate, Magnesium Sulfate, Diphenyl Dimethicone, Tribehenin, Triethoxycaprylylsilane, Disteardimonium Hectorite, Polysilicone-11, Propylene Carbonate, Tetrahexyldecyl Ascorbate, Cocos Nucifera Water, Ethylhexyl Palmitate, Rhododendron Ferrugineum Extract, Alcohol, Silica Dimethyl Silylate, Lecithin, Pistacia Lentiscus (Mastic) Gum, Butylene Glycol, Potassium Sorbate, Sodium Hyaluronate, EDTA, Caprylyl Glycol, Phenoxyethanol. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",43.86,78
7166,Shampoos,Bobbi Brown,Intensive Skin Serum Foundation SPF 40,img_sce_product8871.webp,4,Bobbi Brown Alabaster (00) is a natural finish and retails for $65.00 and contains 1.00 oz.,57.26,40
7167,Conditioner,Marc Jacobs Beauty,Re(Marc)able Full Cover Foundation Concentrate,img_ess_product1994.webp,4,"Marc Jacobs Beauty Re(Marc)able Full Cover Foundation Concentrate is a Foundation that retails for $55.00 and contains 0.75 oz. There are 22 shades that have been released, which you can select from below.",6.83,15
7168,Face Care,Make Up For Ever,Ultra HD Liquid Foundation,img_man_product198.webp,1,Make Up For Ever Y205 is a natural finish and retails for $43.00 and contains 1.00 oz.,18.42,76
7169,Shampoos,Make Up For Ever,Ultra HD Stick Foundation,img_eas_product661.webp,2,"Make Up For Ever Ultra HD Stick Foundation is a Foundation that retails for $43.00 and contains 0.44 oz. There are 17 shades that have been released, which you can select from below.",24.99,23
7170,Hairstyling,Dior,Diorskin Nude Air Serum SPF 20,img_wom_product7605.webp,1,Dior Light Beige is a natural finish and retails for $53.00 and contains 1.00 oz.,51.24,90
